user_id,Recency_score,Frequency_score,Monetary_score
5a3b9e3c59ffc3059c310086,4,4,4
5a337b4792849f4b089a7b94,3,5,2
59ecbddfa8dd6908d8d3cb39,5,3,5
5a8e3a65a1fbea24ec25a867,5,3,5
5904837e836872e94257ab7a,5,4,3
5a1ff2725ad1ff1764b2f336,1,5,4
5a6c53baac7c7120f839f308,5,5,1
590484d0836872e94257bc1c,1,5,4
599283b24029934dec5cd29b,3,3,5
59d31744f2a7f6163cd4a4df,4,5,1
5a1d33c51fe7bb233822a98f,5,3,5
5abc4ed45652022fa06c73cd,5,1,5
59f7087c5792e64238da34a5,3,5,2
5a17a235f75b622ab85691ed,4,3,5
5969e362a6a8b7418c172198,5,3,5
590482f1836872e94257a4e2,2,4,5
598abe7c44d41428b4c5790f,5,3,4
5a0588f19aa2c7176c34648e,5,4,3
5904837e836872e94257a9db,5,5,1
5965a9c36b3ece0ee4289d1e,1,2,5
59048410836872e94257b1b8,3,5,2
59048410836872e94257b36d,5,3,4
595473bc9362762840de6932,5,3,4
59048410836872e94257afb2,3,5,2
5904837e836872e94257a9ac,3,2,5
590481ba836872e94257968b,5,3,4
5a8920ddae38ac1bfc16fe2f,5,4,3
5980b3f7dc6e0c4064ffbb15,3,5,2
59048410836872e94257afa9,5,4,3
5a92222364a7cc16fca2cfb4,2,2,5
5978772e517ba74210339a18,5,4,3
5a2b689dbaff177dbc1cbde2,5,3,4
5aa5fca4ad94dc276c4702e2,3,5,2
5ab603507b988a2798908930,4,2,5
59b77da6cdb9d6174c9165fe,5,4,3
5aba38eeb542752a94bbe966,5,3,4
5980604028cd6667b45abf8b,3,4,4
5a35d7b2d84ca6688c3c950f,5,3,4
5a952c50ebe12614a0289855,5,4,3
5a02f429a942fe25bccd2e06,2,4,5
5a6c5e9fac7c7120f839f40f,3,4,4
59048490836872e94257ba78,4,4,4
590484f8836872e94257c02b,5,5,1
59ec85eca8dd6908d8d3ca53,4,5,1
5a6957fbf378fc258c6d0f01,5,5,1
590484d0836872e94257bcd1,4,4,4
59577bb134c6b5340c418d57,4,5,1
5904845c836872e94257b73a,2,5,3
59048267836872e942579ef4,5,4,2
59048232836872e942579ce0,4,5,1
59bb4af50367851634d297f5,5,5,1
5a3544f6d84ca6688c3c949b,5,5,1
59048490836872e94257b984,2,5,3
596240b070de2437f025389c,5,4,2
5a6481e56b8f072f206c130a,1,5,4
5a476ce9064a1b270801087f,2,4,5
59048267836872e942579f38,2,2,5
5ab72f8d7b988a2798908f79,5,3,4
59048410836872e94257b1a4,5,4,2
5904831b836872e94257a627,3,3,5
5a8aa8d7ae38ac1bfc170352,3,4,4
5a94ff2e81e1c60e4cd08826,2,4,5
5a755ae57fcc331640233965,1,5,4
5a73cb44e803482760d2ef25,4,5,1
590481ba836872e94257971f,3,5,2
5a4da560b07e3708c82b3068,3,5,2
59ab8c49ba36471644070cb0,4,3,5
5a752a8684425d130871aa9b,1,5,4
5a3e892981857815001e1b19,5,1,5
5976c4fb517ba74210338fd3,2,4,5
59e946fa8dd57240d0fd1480,5,3,4
5a8e28e4a1fbea24ec25a7bf,2,4,5
59eda56ee4a0cf2f68f06686,5,5,1
5a65c6616951a02f587090eb,4,5,1
5a9cee2f173a1312a4c1a65b,3,5,2
590484d0836872e94257bb87,3,5,2
598a6cd744d41428b4c5759e,5,3,4
59acf1276ce0f717c020180c,5,1,5
59048410836872e94257b28c,3,5,2
5a79dd48c278d318cc565612,2,4,5
59e810291bf4a510308db7cd,1,5,4
590482f1836872e94257a21d,5,4,2
5a811d7db208f7181469adc8,5,3,4
5abb31fab542752a94bbed2b,5,4,2
5a794afec278d318cc565242,1,2,5
5a790e89c278d318cc564eb5,4,4,4
59f07270b41d1011307b887c,3,4,4
59048267836872e942579e67,5,4,2
5aa3a4caad94dc276c46f71b,3,2,5
59ed7ad5d7c5b148cc9b0e1e,2,4,5
5a4c5c5d522b3818e80f5c3b,1,5,4
59048410836872e94257b0b1,3,5,2
5a23705304dedb26687118ce,4,4,4
590484f8836872e94257bff8,2,4,5
5a1ad3ff1c8bb56edc2a20e3,5,4,2
5a0d2a7a260f8f3180602df5,4,4,4
5a16498ffb393367e0b1d84a,4,3,5
5a7eaf3daad86a10d886fa92,1,2,5
5a9bd05dde402c0bb845f521,5,5,1
5a893e0cae38ac1bfc16fe8d,5,4,2
59048410836872e94257b2bc,4,3,5
59fc64b7e860d6216c18f4e7,3,3,5
5abb81bc5652022fa06c72c8,5,1,5
59048490836872e94257b799,4,3,5
59048267836872e942579efc,5,4,2
59636dd9c6a5db1e24555cc6,5,4,2
59ed6a06d7c5b148cc9b0d0e,5,3,4
5a59a42d2ed6311e7cf3e508,4,5,1
5abb561e5652022fa06c711a,5,3,4
5904845c836872e94257b5b6,5,3,4
5a5d72f9c09839206cb783f7,5,3,4
5a6c23afac7c7120f839f067,5,4,2
5abb2404b542752a94bbeca2,5,3,4
5ab0e7719f1525201c3d8c73,4,2,5
5a163dc3fb393367e0b1d774,5,4,2
5a97befbfda9ae0b68fa3b09,3,3,5
5a03c3d2879f004078d4e479,1,5,4
5a953e7cebe12614a02898d8,3,5,2
5a962ee0b4f84d0f800aed44,4,4,4
5a7ed889aad86a10d886fd49,4,4,4
596aed51a6a8b7418c17264a,5,3,4
5965beca6b3ece0ee4289d9a,2,5,3
5a8b8852ae38ac1bfc1704c1,2,4,5
59048232836872e942579b7c,4,5,1
596068b002ee8f2cbc2c6e9e,5,4,2
5aa8e7c8d486ca1ad8d8f1e8,4,3,5
5aaf3cfc34569109b0bf6908,4,2,5
5a82795db208f7181469b4c1,5,4,2
590484d0836872e94257bf0b,3,5,2
5904837e836872e94257aa96,5,4,2
5ab789dee1ffb41e04df0be2,5,1,5
5a502f136f185f14d40d036c,5,3,4
5a758eb97fcc331640233b73,4,5,1
595dcc12f31a6623481dd02d,1,5,4
5a1aa9691c8bb56edc2a1f3c,5,4,2
59f0a0dcb41d1011307b8a86,5,3,4
5a17efeef75b622ab8569522,5,4,2
5aa0a97afe044a15d09631fd,3,5,2
5a4461b1517dd01550d1660f,2,5,3
59e2fcdebdbd7261bc2f0daf,4,4,4
5958a72509f65c43c01078d2,4,5,1
5a0bba000d81ff58806a00a3,2,4,4
5964b2412242ea5414de24ee,3,5,2
5a2f8d118010a1133482b3fc,3,5,2
5abcb1b25652022fa06c78e9,5,1,5
59f52f13ad4dcc0370413fb7,2,2,5
5a2e432f98f9647d94ae1626,2,2,5
59ccdd79e9cffb67c0b352eb,4,4,3
5a3c2c0e59ffc3059c3101a5,2,5,3
59048267836872e942579eca,4,4,3
5a77d048131c3b1bd0cbc5bb,4,5,1
5ab8c80e364f0821240893a8,5,1,5
59ec8d97a8dd6908d8d3caa5,2,4,4
5a793fd3c278d318cc5651a5,1,5,4
5904837e836872e94257a97f,2,5,3
5a97d517fda9ae0b68fa3c21,3,5,2
5a0bf61a0d81ff58806a0371,4,4,3
5a2a25fe3335f776d4828a9f,4,4,3
59ae7ce0761fa71d887ccc7e,3,3,5
598e6f41994a7d53506cc4e8,2,5,3
5904845c836872e94257b63b,3,5,2
5a0458ff9313a63e24ebce50,4,4,3
5a0c0c6a0d81ff58806a044a,4,3,5
599d1307f6a70e0ca0c3c0a3,2,4,4
5904845c836872e94257b462,3,4,4
599920e1491fd95338459f78,3,5,2
5a76e7ae131c3b1bd0cbc33e,3,3,5
5ab346caf418382968787c1f,4,2,5
597eac1128cd6667b45ab2a0,3,4,4
5a6973abf378fc258c6d1089,2,5,3
5a2140ddfee8fa1c5cd73bf4,1,5,4
59d47af0f2a7f6163cd4abb5,3,4,4
5a8e65fba1fbea24ec25aa99,3,2,5
5a2a4e09baff177dbc1cb7c1,4,2,5
5a15467ff9423079383b05c7,5,3,4
5a7bddc15a517f1c2895bb3a,1,5,4
590484f8836872e94257bfbd,3,5,2
59cf1edda3c09f26f05e2edb,5,4,2
5a24e3b7907a154a44c20cdd,5,3,4
5a7fcd18aad86a10d88701a7,1,5,4
5a9e801cfe044a15d0962a31,3,5,2
5904831b836872e94257a64d,1,2,5
5a2e4f39b7e2f489608f66a3,5,3,4
5a8ba783ae38ac1bfc170689,4,4,3
59048267836872e942579d6d,3,4,4
5a502d776f185f14d40d035f,4,5,1
5aaf073e34569109b0bf66df,4,3,5
59048232836872e942579cb2,1,2,5
59048267836872e942579eb2,4,5,1
5a4daa90d7251f153cba1dd1,3,3,5
59edfb174dbf70325819dbb3,3,2,5
59dda04efacc4d08e40c47de,4,2,5
5a423ababfcc281850c229cc,3,2,5
5a08174010d004552430b502,1,2,5
590482f1836872e94257a486,5,4,2
5aab2b9e53a24423e04a886b,3,2,5
5a752ec684425d130871aae4,4,4,3
590482f1836872e94257a336,4,3,4
59b68889cdb9d6174c916224,2,5,3
5aaccd6dca6c5a20f84bb656,5,3,4
5aafad7c34569109b0bf6d4d,4,4,3
5a50b69a3443c11678c90045,2,4,4
5a7ed3b6aad86a10d886fd11,2,5,3
5a93e7260f23e9007c320057,2,2,5
5a98df12fda9ae0b68fa4014,3,4,4
5958beca09f65c43c0107a6e,3,3,5
59048232836872e942579cad,1,5,4
5a3b71fe59ffc3059c30fdcc,4,4,3
59048410836872e94257b2e0,5,3,4
5a4c81d0522b3818e80f5ed0,3,5,2
5a72b22c940e90340445e364,1,2,5
590482f1836872e94257a1b8,3,5,2
5ab7685c7b988a27989091bb,5,1,5
59048410836872e94257b1b7,5,3,4
5a9a696a212fde1be4ed2f74,2,2,5
5a7c152a5a517f1c2895bd26,1,2,5
59048410836872e94257b05d,5,3,4
5a7032cd27f2fb15dc2cbe19,3,5,1
5a964243b4f84d0f800aee73,3,3,5
5a7d664cc219351718e550aa,4,4,3
5aae468c38ecfe28e87b3407,4,3,4
5a16b24bf75b622ab8568e79,4,5,1
5aa61c34ad94dc276c470468,5,4,2
5a7a6b29c278d318cc565696,1,2,5
5a7ec091aad86a10d886fb78,1,2,5
5961cb9bc0bb291cccc5cbaa,2,4,4
5ab86361e0ab680cac7f827c,5,4,2
59955448310dfa339413e566,4,5,1
59df2fd50b73145164709a91,3,5,1
5a1bacf8b59d031c60b3f02d,1,5,4
5a0046d8be7b99736ce76411,3,3,5
5ab12d709f1525201c3d8db7,4,3,4
5a754a7784425d130871acfc,3,5,1
5a373fbdf4d92f3d9c0a15cd,3,3,5
597d79c840426e3850abb242,2,4,4
5a9bc197de402c0bb845f43d,2,2,5
599fbc56904e780ac0ecc066,1,5,4
590482f1836872e94257a51d,3,2,5
5958e1e4051c5f2928627e37,1,5,4
5904845c836872e94257b64e,5,3,4
5a250230907a154a44c20e50,1,2,5
59048490836872e94257b8af,4,4,3
59e42aaee351bf334030c6ad,5,3,4
59e1c7f07fec446d64ecd04d,4,3,4
59e302a7bdbd7261bc2f0ddc,3,3,5
590483c0836872e94257ae81,3,5,1
5a211bec6e102506484be959,4,4,3
59b3a65e95a6a01e3c9f16a4,5,3,4
5a896088ae38ac1bfc16ff39,1,2,5
5a20c5b25ad1ff1764b2f580,4,4,3
590484d0836872e94257bd95,2,2,5
59788454517ba74210339ac9,1,2,5
5aaf807a34569109b0bf6b36,5,4,2
5a0a78093f70e678a02ef231,3,3,5
5a07d79810d004552430b236,3,5,1
5a4c7575522b3818e80f5e23,3,4,3
5a51d20816605d13d45a8ba3,2,5,3
5904837e836872e94257ab3c,4,4,3
59a55e28f1cd3b1b3cd69a0d,5,4,2
5a253442907a154a44c210f6,1,5,4
5a62a61869ff9520384b1355,1,5,3
590483c0836872e94257af43,5,4,2
59d8a5a668a2dc1eb88203d9,5,4,2
59a2dfe1337e810e8c26d58b,4,4,3
5983f8fafb466114b0a01453,4,2,5
590484d0836872e94257bc0d,3,3,5
59f2c46dc9ff9033c8735958,5,4,1
599825dd491fd95338459a8c,1,2,5
59aa1f52ab6a5115b4c1a026,5,4,1
5a9393640f23e9007c31fd22,4,4,3
5a18f38bf75b622ab85699b2,1,2,5
5a914c6964a7cc16fca2ce79,3,4,3
590482f1836872e94257a246,1,2,5
59cca226e9cffb67c0b350d0,5,3,4
59e5774b8e546617381b98b4,5,4,1
590483c0836872e94257ae7c,4,4,3
597c8ff740426e3850abaee7,2,2,5
5959beeb8ca2153db4b12a65,4,4,3
5aa9e891d2e28e2090e25bcd,5,4,1
59b1083c56fa4511387937d3,3,2,5
5ab1da94dfb17921e0df3487,5,5,1
5a13b95ff9423079383afba9,2,5,2
5a06ddf310d004552430adbb,3,4,3
59048267836872e94257a008,2,4,4
597528fed2eba3130ca1de74,3,5,1
5a9ba579de402c0bb845f2e7,3,4,3
5a9928436432e9136c260a74,4,4,3
5aa7af02fd13291604c9ea23,4,4,3
59048267836872e942579e9e,2,5,2
5966ffca4999581a64855878,3,4,3
598c25ce44d41428b4c58092,3,2,5
590483c0836872e94257ac86,4,5,1
5a7c42475a517f1c2895c021,2,4,4
5965f08a6b3ece0ee4289f70,3,5,1
590483c0836872e94257af09,4,2,5
5a90d60c64a7cc16fca2c8fd,2,4,4
5aaf886434569109b0bf6bae,4,2,5
597d5c1e40426e3850abb0cd,3,3,5
5aa799b2fd13291604c9e959,5,4,1
597c1d0a40426e3850aba9f0,4,4,3
5aaba3c49014db29481698c9,5,3,4
59ede2a74dbf70325819d8c6,3,4,3
5a7fce71aad86a10d88701bf,2,5,2
5975cb88c9344d6ea8c2c36d,1,5,3
5a0ae3320d81ff588069ff29,3,3,4
5a365320f4d92f3d9c0a114a,2,2,5
5a0e51508d06701884fd0dfb,4,4,2
595cce61f31a6623481dcccc,3,3,4
5957493ec4419031a40a0db5,2,4,4
5904837e836872e94257aa38,4,3,4
595b94bef31a6623481dc6b0,3,5,1
5a00535abe7b99736ce764c6,2,2,5
5a6057769907be279422c879,4,4,2
5a76ccc9131c3b1bd0cbc15a,1,2,5
5aa9ed7b63dcc414786c9966,5,3,4
5904837e836872e94257a965,2,5,2
59048490836872e94257b7a9,5,4,1
5a69cc7bf378fc258c6d143a,1,5,3
59048232836872e942579b59,2,5,2
5a30ed588010a1133482bf23,5,1,5
5a8b9da8ae38ac1bfc1705a6,2,2,5
5a4743e1064a1b2708010680,1,2,5
590484d0836872e94257bf1f,4,4,2
5a814a97b208f7181469af58,4,5,1
59048410836872e94257b075,3,3,4
59048232836872e942579bef,1,2,5
59746ab6baa31b6b28d11571,5,4,1
5ab77b4ce1ffb41e04df0ab5,5,3,4
59048267836872e942579df3,5,4,1
5ab06c3134569109b0bf6dc4,4,3,4
590482f1836872e94257a31b,4,2,5
5a8ffecc64a7cc16fca2c7d2,2,4,4
599eec50b70396151c2142f7,1,5,3
5a5eea9c3d3f1115988960b5,3,3,4
598d504d994a7d53506cc069,3,3,4
5a62fa7269ff9520384b187a,2,5,2
5992aaf6949a4335208f7669,2,5,2
5aab4499b9ccf41748ef81e9,3,2,5
5a2611a6907a154a44c213ff,1,5,3
59584fa134c6b5340c41910a,2,5,2
5a7d7b8bc219351718e5514e,2,4,4
59048267836872e94257a0e8,2,5,2
5aa1047ebfc1001ac08c2493,3,3,4
59048267836872e942579e13,2,5,2
59e41dd7e351bf334030c5ed,5,3,4
59048232836872e942579b64,4,3,4
5a89b7caae38ac1bfc170019,3,4,3
5a2109f85ad1ff1764b2fba8,3,3,4
5904845c836872e94257b50d,4,4,2
59884f1afcb2de15101836a6,4,4,2
5a23cd37dc26d452641ba4c5,3,3,4
590484d0836872e94257be5e,5,3,4
590484f8836872e94257bf93,3,4,3
5abda98c5652022fa06c7b37,5,1,5
5960637302ee8f2cbc2c6e69,2,5,2
5a7bbc265a517f1c2895b967,2,5,2
5a72db5a940e90340445e5b7,1,2,5
590484d0836872e94257bcb8,3,4,3
5aaf460634569109b0bf6973,4,2,5
5ab337e7f418382968787b6a,5,3,4
5a8f7a6da1fbea24ec25adb2,2,2,5
5aa3bca8ad94dc276c46f886,5,3,4
5a51fee859a7c709307bd022,2,2,5
590482f1836872e94257a3a2,1,5,3
5a7a7631c278d318cc565736,1,2,5
59ba886a0367851634d296e3,1,2,5
5aacb5aeca6c5a20f84bb581,5,3,4
5a826469b208f7181469b31a,3,4,3
5a9e4764fe044a15d09627e4,3,2,5
5aaba3449014db29481698c3,5,3,4
5a68291104dcdd2ce4c4f069,3,5,1
59c9d0b0adf04a61a0bb6e49,1,5,3
59048267836872e94257a091,3,5,1
5996d1c33417473c7caf57f4,5,3,4
5a2a804ebaff177dbc1cbabf,1,5,3
5a7e795eaad86a10d886f788,1,2,5
590484f8836872e94257bf2b,2,4,4
590483c0836872e94257aded,4,3,4
5937d3af44614634a4fe59dc,3,3,4
5a794d06c278d318cc56525c,1,5,3
5a3f94e081857815001e21ca,5,1,5
5a275c59ad937d1814e1bdf5,4,4,2
5a9394950f23e9007c31fd49,2,2,5
5aa63de7ad94dc276c470534,5,4,1
5a449b9d517dd01550d16a3d,3,5,1
5904831b836872e94257a5ba,2,5,2
5aaca199ca6c5a20f84bb49a,5,3,4
5abdbc225652022fa06c7c59,5,1,5
59048490836872e94257b7c0,2,5,2
5904837e836872e94257aaf1,3,4,3
5aa63c6dad94dc276c47052b,3,2,5
5a729b50940e90340445e139,1,2,5
590482f1836872e94257a3f5,5,1,5
59979b39d167302cb430ef7b,5,3,4
5a75a844e092811b48fb49a4,1,5,3
5a7bceab5a517f1c2895ba34,3,3,4
5aafa26734569109b0bf6cb8,4,3,4
590483c0836872e94257adb2,4,3,4
596eeb48d8736956dc9d4fe1,3,4,3
5993ba25acd1c4163c9806ce,2,5,2
59048410836872e94257b232,3,3,4
5aabb0ca9014db2948169948,3,2,5
5ab1e71f802e9b26944f48ec,4,2,5
5a7436bd84425d130871a799,2,2,5
5a98d479fda9ae0b68fa3f5d,2,2,5
5a6077fa9907be279422c9f4,1,2,5
5a547257ca726521788aa860,3,5,1
59acce7402dd8412b4b54efe,2,5,2
5a68206704dcdd2ce4c4f00c,2,4,4
5ab27b07f16ac7032cf00837,4,3,4
59ceee73a3c09f26f05e2d0a,4,4,2
5904845c836872e94257b71e,5,3,3
5a8e8a48a1fbea24ec25ab53,2,4,4
5a9a2a86212fde1be4ed2c6f,4,4,2
5a20d6485ad1ff1764b2f6f1,2,2,5
5aaf224634569109b0bf6716,4,3,4
5a7942c2c278d318cc5651d4,1,2,5
5aa78a82fd13291604c9e8d9,5,4,1
5ab9ceb2b542752a94bbe451,5,1,5
5abb60e15652022fa06c7182,5,1,5
5a14f17ef9423079383b0224,2,2,5
5a5dcd296727b02b90fcc31f,2,2,5
5a7bb96a5a517f1c2895b941,1,2,5
59579d2e34c6b5340c419013,1,2,5
5a549f262092172110e9732e,1,2,5
5ab9c5ceb542752a94bbe3a9,5,1,5
5a7c37975a517f1c2895bf85,1,2,5
5a7ec83eaad86a10d886fc3e,1,2,5
5aae1b3d97d8de1a7cbb9fce,5,3,3
59acdf2f6ce0f717c02016e4,5,3,3
5a72e6d4940e90340445e65e,1,2,5
599bce28e72cd815f86ce320,3,5,1
5a8d5a81a1fbea24ec25a6d6,2,2,5
5904831b836872e94257a637,4,4,2
5a5311786c2ada16d4e88286,2,5,2
59048490836872e94257baf4,1,2,5
59048232836872e942579ca7,3,5,1
596c20e7bb0e8d1ecc2d09a2,3,2,5
5aac9f36ca6c5a20f84bb475,3,4,3
59048410836872e94257afa7,1,5,3
596855e24999581a64855f3f,4,3,4
5a7e985daad86a10d886f983,5,3,3
5a3f2ee581857815001e1ce0,4,2,5
5a1ea060c002de1ff86f20d3,5,1,5
5abc633b5652022fa06c74df,5,1,5
5aaca083ca6c5a20f84bb48e,4,4,2
59b4e84bdfa0fb1ca0f50058,5,4,1
5a322b95f21a3e33e88c9d83,1,5,3
59048267836872e942579f51,5,4,1
5a60866d0fa90526b0d33b15,4,4,2
5a730bb2940e90340445e929,1,5,3
5a9fcfa2fe044a15d0963089,5,4,1
59048490836872e94257b794,1,5,3
5a0baa870d81ff588069ffc6,3,3,4
5aa9fd5c63dcc414786c9b35,4,3,4
5aae4a7238ecfe28e87b3420,4,4,2
5a7940e3c278d318cc5651be,1,5,3
5a755f217fcc331640233983,1,5,3
5aaf236934569109b0bf6720,4,2,5
59d30b95f2a7f6163cd4a434,3,3,4
5ab36f0ef418382968787d6c,4,4,2
5ab9e0bfb542752a94bbe54d,5,1,5
5a6d534d8d767b2aecde85e0,2,4,4
59b77c72cdb9d6174c9165f7,5,3,3
59defb961678864b704f6130,5,3,3
5a32197bf21a3e33e88c9c99,2,4,4
5a09124510d004552430ba2e,5,3,3
59048490836872e94257bad2,3,3,4
5a6ad51ae56a2026ccb9d400,3,3,4
5a8267b9b208f7181469b34f,1,5,3
5ab48c61dac32725fcc40222,4,2,5
5a63280285ff5825f0d4c690,3,2,5
5a766f9ce092811b48fb4a94,1,2,5
590483c0836872e94257ad6f,2,4,4
5a014d4560ba7844489d996f,1,5,3
59048410836872e94257b19b,4,3,4
59faad4acf77fe62d4a8ee2f,1,5,3
5abcb13a5652022fa06c78dd,5,1,5
5a61f20c69ff9520384b12b6,2,4,4
5a9ce7f7173a1312a4c1a61f,3,5,1
597c174e40426e3850aba99b,3,4,3
596222f00dd3841ac8d3da72,2,2,5
5a6be9ace56a2026ccb9d838,1,5,3
5954cc8cd82d5c2e44595df3,3,4,3
5a924efab4ba43202059a502,2,2,5
59f1823a9a38da37f84a0631,5,4,1
5a9e302dfe044a15d0962765,4,3,4
5a5eefe23d3f111598896123,2,5,2
5a646ea96b8f072f206c1151,1,5,3
5a5aface2ed6311e7cf3eef9,1,5,3
5a9bda8fde402c0bb845f58f,2,2,5
5959aa9d8ca2153db4b1296b,4,3,4
598ff93794aa5d4da0c8f36b,1,2,5
5a6419969442292a9081a4fd,2,5,2
59048490836872e94257ba65,3,2,5
5a56ce0ac78a7814849454d2,1,2,5
5a9118c264a7cc16fca2cc7f,4,5,1
59048490836872e94257ba59,1,2,5
5a28b2d38e6aba7cec74a2df,5,3,3
59db3a96d707e925e0d2bd46,3,5,1
5a98bc3efda9ae0b68fa3df6,5,3,3
59f5494aad4dcc037041404b,2,4,4
5954c99fd82d5c2e44595da7,1,2,5
5ab4ebfe08a7a8294806c560,5,3,3
5a3b30d859ffc3059c30f9b4,2,2,5
5a292c4d44ca6529f419421c,3,3,4
5954782a9362762840de6985,3,3,4
590483c0836872e94257acef,2,2,5
5a62bf0369ff9520384b14cf,1,5,3
59fd3c38e860d6216c18f74f,1,2,5
590484d0836872e94257bd13,4,3,4
5a373ebcf4d92f3d9c0a15b9,3,3,4
590483c0836872e94257aecf,3,4,2
59fd434be860d6216c18f7e5,5,3,3
5a2d1af1e3f84a8a0c5a7b13,4,4,2
599ebe59b70396151c21422e,3,5,1
59de6c94d1c5f4242c705768,5,4,1
5a9cc187de402c0bb845f78b,2,2,5
5ab642eb7b988a2798908c93,4,2,5
5a826883b208f7181469b360,1,2,5
5a1e4f9c88ea980894f3f7a3,3,4,2
5a2e090372fe7e69d0e1ee1d,1,2,5
5a83cde2b208f7181469ba84,1,2,5
5ab0c4049f1525201c3d8afb,5,3,3
59547c3a9362762840de69eb,2,2,5
5a9a6a60212fde1be4ed2f86,2,2,5
5a12b7faf9423079383af75e,5,3,3
5a792d94c278d318cc56509f,3,4,2
5ab3f0cef418382968787f46,4,3,4
5a91005564a7cc16fca2cb6c,4,4,2
5a783a8efe098c1c4099be61,1,2,5
5a5c79c1c09839206cb7806e,5,4,1
5a3254f9f21a3e33e88c9f98,2,5,2
5a20dc8d5ad1ff1764b2f7c3,5,3,3
5a7e4e6dc219351718e5531c,1,2,5
595c6528f31a6623481dc83d,2,4,4
597eb03328cd6667b45ab2df,5,3,3
5a76d4ed131c3b1bd0cbc1c8,1,2,5
5a179c9bf75b622ab856916f,5,3,3
5a1a7bc76b85c9795416f451,4,3,4
59a3e088337e810e8c26daab,4,3,4
5a6cad75ac7c7120f839f648,1,2,5
5a6ebb4074860f25a42fb189,4,3,3
5a7bb3355a517f1c2895b92a,1,5,3
5aa9f53e63dcc414786c9a72,3,2,5
590482f1836872e94257a4c0,2,2,5
5a24f71d907a154a44c20e08,1,2,5
59048490836872e94257b8c7,4,3,3
59048410836872e94257afa2,3,2,5
5a30a4d98010a1133482baf0,2,4,4
5970da4c7eae0e3ffc0bfb51,5,4,1
5a6daf0d74860f25a42fab73,2,2,5
598ab67944d41428b4c578ac,3,2,5
59df52ce8f66515274f7fe0d,2,2,5
590484d0836872e94257be4d,2,4,4
5a7591e07fcc331640233b8b,1,2,5
5a744e9b84425d130871a8bb,1,5,3
5a8ab880ae38ac1bfc1703c4,2,2,5
5ab874fce0ab680cac7f8351,5,3,3
5abc68de5652022fa06c7550,5,1,5
5a76d759131c3b1bd0cbc1e9,3,3,4
5a4e82050b9d4a0ff41dd302,2,2,5
590484d0836872e94257bbb7,3,3,4
599ad218e72cd815f86cdea7,5,3,3
5a1b662b1c8bb56edc2a21af,3,2,5
5a92a5b6e296d30b5450e62e,2,4,4
5a98cd4ffda9ae0b68fa3ec4,4,3,3
5904837e836872e94257aa13,4,3,3
59048267836872e942579f00,4,4,2
5a90f3b764a7cc16fca2cac1,2,5,2
5a5b07e22ed6311e7cf3f012,2,4,3
5a7982e7c278d318cc5653fe,1,2,5
5a0595b99aa2c7176c346590,2,4,3
5904837e836872e94257aaf7,3,3,4
5a73f59fe803482760d2f170,1,5,3
59d0cf37b0da428c2c3633c4,2,5,1
590482f1836872e94257a18d,4,4,2
590484d0836872e94257bda8,4,4,2
59e19cd17fec446d64eccdca,3,3,4
5ab5d95c08a7a8294806c74c,5,3,3
5ab743f37b988a2798909097,5,3,3
59732802a9a9ae246808c5d4,4,3,3
5980a82edc6e0c4064ffbad5,3,3,4
5a0041d6be7b99736ce763c6,2,2,5
59048410836872e94257b0d1,3,5,1
5a72af4d940e90340445e302,1,5,3
5a6c13c40fb7e333d8586b50,3,3,4
590484d0836872e94257be74,4,4,2
59048232836872e942579c7a,1,5,3
59ca0002adf04a61a0bb7023,5,1,5
59632b380dd3841ac8d3dd90,3,4,2
5a93d8310f23e9007c31ff6c,3,4,2
599cde5b04a9573b4050e30f,5,1,5
5a98d843fda9ae0b68fa3f99,3,3,4
5a3077cf8010a1133482b943,5,3,3
5a24ec56907a154a44c20d6e,4,4,2
5a7ae1465a517f1c2895b818,4,4,2
59e88c3ac6393557e41a2c36,2,2,5
5ab786bfe1ffb41e04df0b85,5,3,3
590482f1836872e94257a297,4,3,3
5a955a96ebe12614a028999e,2,2,5
5a72d2c7940e90340445e521,1,2,5
5a1aa7df1c8bb56edc2a1f22,3,3,4
59eb2019b3b7fd36241f81af,4,4,1
5a9f9ca3fe044a15d0962e5f,3,2,5
595727a2edcc9c4bc093b3aa,5,3,3
5aa393bbad94dc276c46f6bc,3,3,4
59a27bdffc461215983882a3,4,2,5
5a55d0a24e5c5a17e0057a36,2,4,3
5aa9fad263dcc414786c9af5,5,3,3
5a4777e9064a1b270801093d,3,4,2
59048232836872e942579c93,5,3,3
5a66d2075ae7942adc6a268a,5,3,3
5a5041796f185f14d40d0424,1,2,5
5a7401c58eaaae1044a2da93,5,3,3
5a816fb3b208f7181469b053,1,2,5
5a6018959907be279422c522,5,3,3
59048267836872e942579e33,3,2,5
595c9944f31a6623481dca51,3,3,4
5a9b986ade402c0bb845f277,3,4,2
59048267836872e942579dcc,4,4,1
590484d0836872e94257bdfc,4,4,1
5a9b75c2de402c0bb845f032,2,2,5
5a64c6e16b8f072f206c1474,5,4,1
5a0fbdfd35ae310824112550,4,4,1
5ab24352f16ac7032cf00798,5,3,3
5a73cdbee803482760d2ef44,1,5,2
5ab9d515b542752a94bbe4c1,5,3,3
5a3cfb6859ffc3059c3108e0,3,2,5
5a531b4c15a1101e849292d6,1,2,5
596e1387632e423700a09db8,5,3,3
5abdb1d95652022fa06c7bc9,5,1,5
5aa9eb8a63dcc414786c9922,5,3,3
